displacement,from_city,to_city,from_state,to_state,anomaly
996.9472517,1286,2540,46,44,0
0,1350,1350,29,29,0
0,298,298,25,25,0
0,628,628,46,46,0
0,2056,2056,16,16,0
6.031970944,1495,663,32,32,0
0,1993,1993,13,13,0
642.5595504,2079,1986,21,9,0
0,2105,2105,31,31,0
0,2227,2227,54,54,0
0,2607,2607,32,32,0
0,2031,2031,19,19,0
83.96621337,2154,1738,25,25,0
0,189,189,16,16,0
0,1824,1824,13,13,0
0,1646,1646,49,49,0
0,2435,2435,42,42,0
0,1278,1278,31,31,0
0,628,628,46,46,0
661.2816845,2502,1827,32,52,0
1.709973774,1278,1278,31,31,0
33.54319157,113,2263,47,47,0
0,1274,1274,20,20,0
9.228080432,2628,2627,54,54,0
0,1081,1081,8,8,0
5.673923578,2763,2287,31,31,0
0,1993,1993,13,13,0
6.389473442,2105,2105,31,31,0
0.052258942,2227,2227,54,54,0
217.5051356,1734,1721,42,42,0
23.62269213,2133,2271,42,42,0
13.37704022,1298,1892,19,38,0
0,1,1,31,31,0
0,1087,1087,53,53,0
0,1754,1754,46,46,0
0,1400,1400,23,23,0
337.4679448,1571,1326,20,36,0
8.965963046,1194,1015,46,46,0
17.36031277,1172,2129,54,54,0
0,2444,2444,23,23,0
0,1754,1754,46,46,0
0,37,37,49,49,0
5.330641541,2601,2601,32,32,0
0,1999,1999,20,20,0
0,1172,1172,54,54,0
0,2038,2038,31,31,0
28.63403065,2286,2755,19,19,0
55.2901382,275,88,25,25,0
0,1722,1722,48,48,0
205.5793477,2556,645,3,3,0
0,90,90,47,47,0
0,2574,2574,54,54,0
0,747,747,19,19,0
0,273,273,5,5,0
0,1313,1313,54,54,0
0.188186212,266,266,14,14,0
0,4,4,32,32,0
6.838759296,2105,2622,31,31,0
0,818,818,5,5,0
0,2729,2729,14,14,0
0,2556,2556,3,3,0
5.641086562,411,1371,54,54,0
168.7383856,2031,912,19,38,0
0,1278,1278,31,31,0
0,1495,1495,32,32,0
0,752,752,46,46,0
7.145729259,1327,1327,29,29,0
0,2057,2057,8,8,0
2308.988858,2147,763,5,5,1
6.730114979,2712,505,3,3,0
0,2469,2469,54,54,0
3.770188822,2244,2244,5,5,0
0,2444,2444,23,23,0
0.205591901,955,955,6,6,0
2518.643058,2815,2371,3,3,1
78.74461212,119,2468,32,32,0
320.7170827,1416,1411,29,29,0
0,2540,2540,44,44,0
0,377,377,31,31,0
0,1527,1527,20,20,0
23.74943791,2276,2276,31,31,0
0,2519,2519,53,53,0
0.364358491,115,115,20,20,0
1438.43706,1716,1716,31,31,1
23.00101422,1632,2502,32,32,0
129.5664794,1600,1087,42,53,0
0,2535,2535,29,29,0
0,391,391,31,31,0
3.257890358,2031,2031,19,19,0
8.974187614,1865,1865,9,9,0
0,2463,2463,2,2,0
0,2105,2105,31,31,0
0,1194,1194,46,46,0
3.358071344,1102,474,52,52,0
0,1024,1024,31,31,0
0.936900249,917,917,23,23,0
0,2169,2169,21,21,0
0,1374,1374,31,31,0
3.299528488,341,341,37,37,0
0,1481,1481,7,7,0
46.67656693,557,2204,46,46,0
7.879571498,1327,1603,29,29,0
0,1713,1713,47,47,0
710.8672058,1070,1393,32,32,0
0,1218,1218,53,53,0
0.413156667,760,760,32,32,0
0,2352,2352,30,30,0
11.69861418,723,2105,31,31,0
0,2487,2487,50,50,0
0,1278,1278,31,31,0
0,1734,1734,31,31,0
114.548369,1897,2712,7,26,0
0,108,108,31,31,0
0,794,794,21,21,0
0,584,584,41,41,0
0,2666,2666,31,31,0
0,1221,1221,36,36,0
0,2532,2532,19,19,0
0,2083,2083,32,32,0
7.648688012,298,271,25,25,0
0,37,37,49,49,0
0,1125,1125,31,31,0
0,2567,2567,6,6,0
30.20762059,824,18,46,46,0
0.181932754,1013,1013,20,20,0
0.051375645,1278,1278,31,31,0
0,2095,2095,16,16,0
0,2212,2212,29,29,0
195.973716,2492,84,46,42,0
0,1057,1057,48,48,0
6.631266707,2779,1840,38,38,0
0,1907,1907,18,18,0
0,1399,1399,16,16,0
0,73,73,16,16,0
0.021161252,1722,1722,48,48,0
0.051375645,1278,1278,31,31,0
29.75788236,2502,1495,32,32,0
0,804,804,20,20,0
46.42782089,2485,2227,54,54,0
0,409,409,35,35,0
0,227,227,54,54,0
67.22269719,2139,2252,35,35,0
0.000882528,2252,2252,35,35,0
0,1755,1755,16,16,0
193.7008934,1762,1762,6,6,0
0,1278,1278,31,31,0
0,1879,1879,19,19,0
0,1278,1278,31,31,0
0.085312852,2047,2047,31,31,0
0,1734,1734,31,31,0
0,2313,2313,31,31,0
0,2058,2058,54,54,0
0,1562,1562,42,42,0
0,873,873,33,33,0
0,777,777,36,36,0
0,1675,1675,54,54,0
0,435,435,20,20,0
3.358071344,1102,474,52,52,0
3.358071344,1102,474,52,52,0
1.166144326,1554,1554,25,25,0
0.064294868,210,210,53,53,0
748.6594899,642,2222,0,0,0
1032.493105,813,878,48,54,0
0,1194,1194,46,46,0
26.41042745,2031,1294,19,19,0
31.61006262,1946,827,31,31,0
24.97567548,853,1327,36,36,0
0,2271,2271,42,42,0
0,1432,1432,19,19,0
210.3256124,1005,1532,54,54,0
0,985,985,9,9,0
4.796957535,218,960,1,1,0
0,1566,1566,54,54,0
0,1756,1756,55,55,0
0,1011,1011,16,16,0
750.8727813,1102,108,52,31,0
0,1056,1056,54,54,0
0,2148,2148,20,20,0
481.6640909,266,1207,47,48,0
0,1087,1087,53,53,0
6.635941788,821,1024,31,31,0
0,1344,1344,42,42,0
0,1419,1419,20,20,0
0,1129,1129,31,31,0
0,2604,2604,54,54,0
612.2570461,412,1390,42,42,0
3.790761985,926,926,15,15,0
0,444,444,2,2,0
0,1531,1531,54,54,0
0,1283,1283,8,8,0
0,815,815,31,31,0
0,336,336,13,13,0
1148.272101,2627,780,54,42,0
19.2731431,115,852,29,29,0
891.196346,2401,2401,46,46,0
0,2276,2276,31,31,0
2.010598705,1129,264,31,31,0
0,606,606,21,21,0
298.8880523,42,2841,42,42,0
0,2243,2243,16,16,0
0,550,550,32,32,0
0,115,115,20,20,0
0,2529,2529,16,16,0
0.021161252,1722,1722,48,48,0
0.204326273,2512,2512,42,42,0
0.865802451,831,831,29,29,0
0,823,823,7,7,0
0,995,995,46,46,0
0,2031,2031,19,19,0
0,1646,1646,31,31,0
0,949,949,46,46,0
1.563594127,174,174,20,20,0
0,1481,1481,7,7,0
0,2154,2154,31,31,0
0,855,855,23,23,0
0,1290,1290,46,46,0
11.05345516,2227,2227,54,54,0
11.1507457,2196,28,31,31,0
3.193097459,69,1495,32,32,0
0,804,804,20,20,0
0,995,995,46,46,0
8.470529958,894,2001,7,7,0
0,804,804,20,20,0
0,2567,2567,11,11,0
0,2340,2340,53,53,0
0,167,167,36,36,0
0,1005,1005,54,54,0
0,728,728,46,46,0
7.93102104,2096,1925,19,19,0
0,31,31,16,16,0
60.85699265,1278,2105,31,31,0
0,2143,2143,31,31,0
0,1252,1252,31,31,0
0,17,17,31,31,0
0,1964,1964,9,9,0
131.2771139,2063,999,31,31,0
1924.552766,695,218,47,1,1
0,2008,2008,53,53,0
12.6655077,2019,331,19,19,0
0,2196,2196,31,31,0
0,831,831,16,16,0
0,1308,1308,36,36,0
0,227,227,54,54,0
0,720,720,53,53,0
3.707497384,571,571,31,31,0
0,2073,2073,51,51,0
0,1209,1209,48,48,0
0,2853,2853,54,54,0
0,991,991,8,8,0
0,435,435,20,20,0
2.572577106,2607,2607,32,32,0
44.89807808,775,469,47,47,0
0,495,495,53,53,0
0,1799,1799,18,18,0
0,1640,1640,21,21,0
20.43577466,2783,1832,53,53,0
0.530194809,614,614,52,52,0
0,2374,2374,31,31,0
1651.88053,508,1045,41,47,1
89.84882121,2736,1507,50,13,0
0,813,813,48,48,0
0,1050,1050,48,48,0
0,813,813,48,48,0
0,1815,1815,49,49,0
975.7839937,1264,1589,54,37,0
5.006216814,2181,377,31,31,0
0,2071,2071,16,16,0
0.255844703,477,477,7,7,0
50.59456735,934,1060,21,21,0
0,37,37,49,49,0
0,736,736,18,18,0
0,1495,1495,32,32,0
0.991080776,227,227,54,54,0
5.880467158,2169,2169,21,21,0
0,1037,1037,45,45,0
0,2297,2297,8,8,0
0,108,108,31,31,0
0,108,108,31,31,0
0,495,495,53,53,0
0,1396,1396,20,20,0
2141.504507,508,1722,41,48,1
0,108,108,31,31,0
0,757,757,31,31,0
0.685113642,1937,1937,31,31,0
0,838,838,31,31,0
11.36121112,792,418,16,16,0
0,108,108,31,31,0
7.244707708,283,12,31,31,0
0,2667,2667,18,18,0
0,1396,1396,20,20,0
21.83615261,1129,2622,31,31,0
0,108,108,31,31,0
0,108,108,31,31,0
0,1401,1401,53,53,0
6.571798462,2779,2457,38,38,0
867.5926979,227,841,54,48,0
0,665,665,18,18,0
0,434,434,52,52,0
0,2468,2468,5,5,0
0,2803,2803,53,53,0
0,249,249,54,54,0
0,755,755,39,39,0
46.68079841,1066,1689,35,35,0
70.00721154,1129,2196,31,31,0
1071.550216,2525,2525,26,26,0
0,550,550,32,32,0
0,898,898,5,5,0
35.94595177,2541,337,53,53,0
0,1734,1734,31,31,0
0,1087,1087,53,53,0
0,372,372,35,35,0
11.21324178,1284,1729,29,29,0
0,923,923,37,37,0
1559.766298,372,1252,35,31,1
0,1323,1323,18,18,0
0,534,534,18,18,0
0,1799,1799,18,18,0
39.90385609,552,432,5,5,0
0,459,459,23,23,0
0,164,164,19,19,0
0,444,444,2,2,0
1669.746228,2357,412,13,13,1
0,747,747,19,19,0
0,525,525,46,46,0
0,2749,2749,13,13,0
455.740904,1347,1764,31,31,0
953.3675131,1005,2031,54,19,0
0,219,219,48,48,0
0,2031,2031,19,19,0
0,849,849,31,31,0
0,1327,1327,29,29,0
3.294594775,1337,1337,31,31,0
0,1081,1081,8,8,0
0,1907,1907,18,18,0
0,2031,2031,19,19,0
0,2320,2320,42,42,0
35.94595177,2541,337,53,53,0
2.826592128,1511,1511,37,37,0
10.90929626,2644,2644,32,32,0
0,459,459,23,23,0
0,1018,1018,52,52,0
0,2031,2031,19,19,0
0,1533,1533,41,41,0
0,1967,1967,20,20,0
0,1495,1495,32,32,0
6.479387684,391,1278,31,31,0
0,725,725,46,46,0
462.3884133,2665,2665,19,19,0
0,2313,2313,31,31,0
1529.203398,2156,2156,35,35,1
0,1252,1252,31,31,0
3.816857372,2480,2480,31,31,0
0,1252,1252,31,31,0
17.19258147,771,355,16,46,0
0,2412,2412,31,31,0
18.56272165,1868,4,32,32,0
3.359236844,1337,1932,31,31,0
2443.488466,2123,616,31,31,1
0,1578,1578,29,29,0
11.33960954,632,632,25,25,0
1270.668656,2638,804,0,20,1
0,2616,2616,32,32,0
2.637542807,2116,2116,31,31,0
0,1146,1146,54,54,0
0.162221126,1278,1278,31,31,0
0,2638,2638,0,0,0
0,129,129,7,7,0
7.506651685,588,636,31,31,0
1.108538985,1511,1511,37,37,0
0,37,37,49,49,0
1.260118527,1208,1208,19,19,0
10.34878944,469,1038,7,7,0
0,1466,1466,53,53,0
163.6823849,2811,910,42,29,0
0.052651691,284,284,31,31,0
0,76,76,20,20,0
0,2838,2838,31,31,0
6.878697476,986,1772,53,53,0
0.750316859,2579,2579,41,41,0
1.751209961,744,744,1,1,0
9.263907635,2213,188,31,31,0
0,2565,2565,32,32,0
6.334008123,2133,1344,42,42,0
0,2154,2154,31,31,0
582.0458695,2261,61,54,54,0
0,2819,2819,42,42,0
0,2098,2098,11,11,0
1.118057463,720,2489,53,53,0
0,1153,1153,42,42,0
0.656870011,4,4,32,32,0
0,910,910,29,29,0
5.928073386,2502,828,32,32,0
10.61724079,372,372,35,35,0
0,190,190,31,31,0
6.878697476,986,1772,53,53,0
34.87107951,1247,2638,0,0,0
0,1278,1278,31,31,0
0,1603,1603,29,29,0
0,2116,2116,31,31,0
2.135616937,2079,2079,21,21,0
0,496,496,19,19,0
0,2243,2243,16,16,0
0,1480,1480,7,7,0
0,1431,1431,35,35,0
0,1024,1024,31,31,0
0,1179,1179,53,53,0
0.726929031,717,717,48,48,0
0,2543,2543,29,29,0
0,2537,2537,18,18,0
0,923,923,37,37,0
0,2067,2067,7,7,0
0,2227,2227,54,54,0
0,426,426,48,48,0
14.75168554,1639,2501,16,16,0
0.170128034,1999,1999,54,54,0
3.755026525,1526,1526,43,43,0
25.53860969,393,1391,32,32,0
0,910,910,29,29,0
0,1909,1909,5,5,0
3283.635746,722,722,2,2,1
0,1550,1550,54,54,0
1.069194297,916,916,32,32,0
0.438541057,1158,1158,18,18,0
0,665,665,18,18,0
0,1252,1252,31,31,0
27.17739504,755,1160,39,19,0
0,563,563,40,40,0
0,1431,1431,35,35,0
5.27120282,550,550,32,32,0
0,2265,2265,37,37,0
0,1252,1252,31,31,0
313.0523729,794,2554,21,21,0
12.37282518,1630,2641,32,32,0
18.77959629,264,2622,31,31,0
0,359,359,31,31,0
0,2496,2496,38,38,0
2.135616937,2079,2079,21,21,0
0,2105,2105,31,31,0
0,1279,1279,42,42,0
812.6168963,544,544,30,30,0
0.074002565,1752,1752,36,36,0
9.562150785,2145,2246,35,35,0
0,655,655,15,15,0
13.13503406,408,1252,31,31,0
22.18177824,849,2123,31,31,0
0,2637,2637,53,53,0
1.411108193,1937,1937,31,31,0
62.74824987,1503,2410,13,50,0
42.18838534,2076,2811,42,42,0
0,1221,1221,36,36,0
17.95860829,2818,2166,32,32,0
1942.514844,346,2712,42,3,1
2504.961595,238,280,11,31,1
618.0140744,2712,715,3,8,0
33.48359506,298,1319,25,25,0
1.741772149,550,550,32,32,0
8.355500069,2107,2787,38,38,0
0,2035,2035,14,14,0
22.32676557,4,1351,32,32,0
0,1768,1768,49,49,0
0,2052,2052,41,41,0
0,2819,2819,32,32,0
25.46143025,2671,1722,48,48,0
0,628,628,46,46,0
0,752,752,46,46,0
0.120846051,1278,2733,31,31,0
6.451338332,2480,2480,31,31,0
2281.315544,97,97,25,25,1
0,2116,2116,31,31,0
2185.728905,385,2540,54,44,1
0,372,372,35,35,0
302.9712655,823,823,7,7,0
0,1801,1801,54,54,0
25.16266415,60,182,11,7,0
0,2454,2454,53,53,0
0,2811,2811,42,42,0
2.90895384,1759,336,13,13,0
0,1051,1051,18,18,0
0,1278,1278,31,31,0
0,1102,1102,52,52,0
3.241553089,675,675,47,47,0
346.4407716,2822,559,50,17,0
0,2819,2819,42,42,0
1.34075444,1731,1731,45,45,0
0,1123,1123,54,54,0
0,1830,1830,20,20,0
14.93325611,2268,434,52,52,0
291.862049,1666,604,25,25,0
0,2113,2113,5,5,0
0.895036297,336,50,13,13,0
1.303251802,1412,1675,54,54,0
1862.364154,1554,1554,25,25,1
1656.062517,236,236,11,11,1
0,347,347,46,46,0
0,206,206,16,16,0
0.130031549,550,550,32,32,0
2.662864965,550,550,32,32,0
0,2644,2644,32,32,0
4.430666085,508,508,41,41,0
0,989,989,47,47,0
0,1909,1909,5,5,0
10.8495711,700,443,42,42,0
0,227,227,47,47,0
0,490,490,42,42,0
0,459,459,29,29,0
0,372,301,35,35,0
0.284860789,637,637,25,25,0
0,1185,1185,47,47,0
0,2610,2610,37,37,0
874.0223061,2712,108,3,31,0
0,1859,1859,54,54,0
1358.029704,1433,1433,11,11,1
3.772363803,1102,474,52,52,0
0,1252,1252,31,31,0
0,2629,2629,50,50,0
1.386380268,1047,1047,43,43,0
0,1291,1291,53,53,0
0,223,223,0,0,0
0,1999,1999,54,54,0
283.2288667,316,1810,20,20,0
0,1828,1828,40,40,0
0,2154,2154,31,31,0
8.98480524,610,862,31,31,0
0,1327,1327,29,29,0
0,1327,1327,29,29,0
0,2057,2057,8,8,0
8.651445705,1738,2712,25,3,0
0,2243,2243,16,16,0
0,1126,1126,32,32,0
0,831,831,29,29,0
0,479,479,49,49,0
0,1865,1865,9,9,0
158.6675575,2547,2547,7,7,0
0,190,190,32,32,0
2.131338985,2,508,41,41,0
0,1123,1123,54,54,0
0,374,374,49,49,0
0,2613,2613,47,47,0
0,1754,1754,46,46,0
265.1531444,2566,1255,38,18,0
0,2217,2217,50,50,0
0.452873294,1893,1893,47,47,0
0,2333,2333,54,54,0
0,2072,2072,13,13,0
0,336,336,13,13,0
0,336,336,13,13,0
0,2072,2072,13,13,0
165.2468049,823,88,7,7,0
0,1800,1800,31,31,0
28.33088557,1522,1252,31,31,0
0,2072,2072,13,13,0
0,2383,2383,16,16,0
0.434180427,780,780,42,42,0
411.2157712,1621,1621,38,38,0
6.791381075,610,331,31,31,0
0,584,584,41,41,0
0.134890614,2244,2244,5,5,0
0,550,550,32,32,0
0,298,298,25,25,0
1210.886407,1999,1534,54,50,1
0,2072,2072,13,13,0
606.2672956,523,523,23,23,0
0,1420,1420,19,19,0
1.563201017,1152,1152,46,46,0
114.0011648,284,108,31,31,0
161.9958833,1185,58,47,47,0
1.741772149,550,550,32,32,0
31.01823857,2269,79,32,32,0
0,773,773,25,25,0
0,1773,1773,29,29,0
0,910,910,29,29,0
0,2456,2456,35,35,0
0,1245,1245,45,45,0
82.93238934,469,1762,7,6,0
0,2503,2503,6,6,0
0,1057,1057,48,48,0
0,2732,2732,36,36,0
0,756,756,19,19,0
0,2686,2686,41,41,0
11.23735092,1114,108,31,31,0
891.7929876,717,1049,48,5,0
0,1779,1779,19,19,0
0,2644,2644,32,32,0
0,2073,2073,51,51,0
0,779,779,53,53,0
0,2811,2811,42,42,0
120.0612661,453,1682,48,48,0
0,90,90,47,47,0
2249.454394,2739,1252,38,31,1
21.57299192,518,279,54,54,0
10.69024997,1481,469,7,7,0
85.39920669,2558,166,20,20,0
0,337,337,53,53,0
0,2771,2771,41,41,0
0,747,747,18,18,0
0,1747,1747,54,54,0
1.271798038,1313,1313,54,54,0
0,1738,1738,25,25,0
0,523,523,23,23,0
26.81554303,2462,1735,29,29,0
4.906087511,1267,1267,44,44,0
0,1754,1754,46,46,0
0,1958,1958,54,54,0
0.064294868,210,210,53,53,0
3.479575196,1396,1396,36,36,0
0,2198,2198,54,54,0
0,1337,1337,31,31,0
400.4722574,1839,1839,7,7,0
400.4722574,1839,1839,7,7,0
31.9001274,2270,227,54,54,0
0,1252,1252,31,31,0
0,2627,2627,54,54,0
0,1252,1252,31,31,0
0,2410,2410,50,50,0
0,1478,1478,32,32,0
0,711,711,23,23,0
0,523,523,23,23,0
0,523,523,23,23,0
0,327,327,25,25,0
0,663,663,32,32,0
0,849,849,31,31,0
0,1047,1047,43,43,0
284.0871512,2169,1115,21,32,0
1759.50396,688,2425,29,29,1
0,2587,2587,20,20,0
2.223906909,160,349,54,54,0
2.484982169,512,892,45,45,0
4.906087511,1267,1267,44,44,0
11.47561249,2382,504,38,38,0
2.484982169,512,892,45,45,0
81.38605581,554,777,5,36,0
1.791940581,227,227,47,47,0
0,2466,2466,47,47,0
13.49493229,910,910,20,20,0
0.178855574,2457,2457,38,38,0
0,1722,1722,48,48,0
0,395,395,42,42,0
124.1194343,1390,484,42,53,0
661.80654,395,395,42,42,0
0,158,158,31,31,0
152.3466843,2779,675,38,47,0
0,1344,1344,42,42,0
0,266,266,14,14,0
0,1278,1278,31,31,0
0,1738,1738,25,25,0
2.656192189,523,513,29,29,0
2.656192189,523,513,29,29,0
2.656192189,523,513,29,29,0
1229.030161,2555,1223,31,32,1
0,595,595,42,42,0
2.307792197,1278,1278,31,31,0
0,1821,1821,31,31,0
1342.172313,1012,875,53,53,1
454.9228349,239,2050,36,38,0
0,2779,2779,38,38,0
0,154,154,13,13,0
2591.532722,582,1005,31,54,1
0,2644,2644,32,32,0
0.047942011,2581,2581,25,25,0
0,1637,1637,49,49,0
21.85271443,335,989,29,42,0
600.9989597,595,595,42,42,0
0,2712,2712,3,3,0
0,2712,2712,3,3,0
0.441844378,2784,2784,25,25,0
0,2712,2712,3,3,0
641.6315092,1367,1431,9,35,0
0,433,433,19,19,0
0,1722,1722,48,48,0
0,2811,2811,42,42,0
0,1218,1218,53,53,0
11.75500783,1416,1411,29,29,0
0,2846,2846,16,16,0
0,2780,2780,42,42,0
465.8426827,696,1223,55,32,0
0,2638,2638,0,0,0
0,1277,1277,27,27,0
0,2154,2154,48,48,0
266.1237495,1356,2136,49,36,0
2.122202054,550,550,32,32,0
0,794,794,21,21,0
0,1145,1145,19,19,0
0,2763,2763,31,31,0
0,1508,1508,29,29,0
0,297,297,20,20,0
0,1773,1773,29,29,0
0,387,387,41,41,0
0,708,708,5,5,0
0,1893,1893,47,47,0
0,910,910,29,29,0
0,1431,1431,35,35,0
0,321,321,31,31,0
0,1526,1526,43,43,0
0,336,336,13,13,0
0.168791601,1278,1278,31,31,0
0,48,48,20,20,0
0,1278,1278,31,31,0
0,259,259,7,7,0
0,2704,2704,31,31,0
0,1304,1304,35,35,0
0,1773,1773,29,29,0
2496.333831,2430,49,54,31,1
627.9967945,2811,1909,42,5,0
1269.688465,2099,1634,37,1,1
0,227,227,54,54,0
2.878079903,1278,1278,31,31,0
0,614,614,52,52,0
0,372,372,35,35,0
0,1278,1278,31,31,0
0,2763,2763,41,41,0
0,227,227,47,47,0
0,1278,1278,31,31,0
0,2357,2357,11,11,0
0,2410,2410,50,50,0
0,1278,1278,31,31,0
0,1546,1546,13,13,0
98.5941575,1762,1869,6,7,0
0,2494,2494,29,29,0
0.137222436,2105,2105,31,31,0
12.82401473,418,1194,16,46,0
0,2412,2412,31,31,0
0,2243,2243,16,16,0
0,1278,1278,31,31,0
0,2712,2712,3,3,0
25.74476237,1131,512,45,45,0
0.903847024,2205,2205,50,50,0
14.49851456,1102,1169,52,52,0
0,499,499,29,29,0
0.364358491,115,115,20,20,0
44.3389184,563,216,40,46,0
0,2158,2158,55,55,0
0,1203,1203,31,31,0
0,2286,2286,19,19,0
0.074412197,1278,1278,31,31,0
0.064511886,321,321,31,31,0
0,2393,2393,48,48,0
0,951,951,23,23,0
0,123,123,47,47,0
0,1793,1793,16,16,0
318.8400678,831,1327,29,36,0
0,2093,2093,54,54,0
0,2478,2478,31,31,0
0,346,346,42,42,0
11.23735092,1114,108,31,31,0
0,797,797,46,46,0
0,2642,2642,31,31,0
0,1018,1018,52,52,0
26.10261901,2822,2822,6,6,0
0.831224885,1734,1734,31,31,0
0,1252,1252,31,31,0
0,508,508,41,41,0
0.711286711,2279,2279,31,31,0
1407.613258,822,2311,17,54,1
0,2529,2529,16,16,0
0,2693,2693,19,19,0
0,2811,2811,42,42,0
855.4338995,1313,2031,54,19,0
28.37785566,2518,336,13,13,0
0,2079,2079,21,21,0
107.5383704,2763,921,31,31,0
0,1416,1416,29,29,0
30.03268294,962,2749,13,13,0
0,207,207,18,18,0
0,1450,1450,42,42,0
0,2429,2429,49,49,0
0,2143,2143,31,31,0
0,2552,2552,53,53,0
242.8337194,1243,1611,50,13,0
1738.952984,1087,2709,53,31,1
0,2199,2199,53,53,0
3.908508691,348,1440,28,28,0
103.8155931,1018,614,52,52,0
0.101249285,675,675,47,47,0
0,1252,1252,31,31,0
0,995,995,46,46,0
1528.065802,1642,1642,30,30,1
1379.320153,1768,459,45,23,1
0,1828,1828,40,40,0
0,377,377,31,31,0
0,2519,2519,53,53,0
0,550,550,32,32,0
0,781,781,32,32,0
0,1922,1922,53,53,0
0,694,694,53,53,0
0,720,720,53,53,0
0,2494,2494,53,53,0
0,995,995,46,46,0
0,119,119,32,32,0
0,995,995,46,46,0
0,995,995,46,46,0
4.236488715,2527,1722,48,48,0
0,2079,2079,21,21,0
0,140,140,20,20,0
0,2479,2479,54,54,0
0,2666,2666,31,31,0
0,2566,2566,38,38,0
0,995,995,46,46,0
0.562215505,2182,2182,42,42,0
0,1315,1315,16,16,0
0,2566,2566,38,38,0
0,1885,1885,31,31,0
6.738943021,298,271,25,25,0
231.6043801,1810,2708,20,54,0
0,1830,1830,20,20,0
0,377,377,31,31,0
3.352768904,1562,117,42,42,0
0,2811,2811,42,42,0
0,797,797,46,46,0
0,2811,2811,42,42,0
0,1172,1172,54,54,0
0,478,478,48,48,0
0,1051,1051,18,18,0
0,1611,1611,7,7,0
0,403,403,16,16,0
0,1255,1255,5,5,0
4.841374031,379,1755,16,16,0
23.57176999,2596,328,16,16,0
124.9871678,2507,2738,46,46,0
0,1333,1333,31,31,0
0,2811,2811,42,42,0
0,2127,2127,32,32,0
2.156802842,112,1832,53,53,0
723.5056982,2285,2285,20,20,0
0,1482,1482,21,21,0
0,433,433,19,19,0
0,2430,2430,54,54,0
0,1532,1532,54,54,0
0,1005,1005,54,54,0
0,2627,2627,54,54,0
2.736156448,1526,1526,43,43,0
925.5440627,2342,1893,16,47,0
0,2327,2327,54,54,0
0,173,173,54,54,0
1.228535006,675,675,47,47,0
0,2185,2185,33,33,0
5.834002967,1169,2268,52,52,0
0,1021,1021,32,32,0
17.26342522,1539,1539,16,16,0
0,1503,1503,13,13,0
313.3403899,1152,2254,46,29,0
0,1887,1887,48,48,0
0,1730,1730,54,54,0
0,1278,1278,31,31,0
0,2599,2599,54,54,0
0,873,873,47,47,0
0,228,228,54,54,0
0,51,51,31,31,0
0,2468,2468,5,5,0
0,2459,2459,54,54,0
0,2644,2644,32,32,0
0,2574,2574,54,54,0
0,575,575,54,54,0
0,993,993,42,42,0
0,993,993,42,42,0
0,108,108,31,31,0
0,1999,1999,54,54,0
0,928,928,54,54,0
2477.454927,2712,1738,3,25,1
0,331,331,52,52,0
601.4722365,512,2315,45,55,0
4.096526324,1722,1722,48,48,0
812.6168963,544,544,30,30,0
0,70,70,11,11,0
0,2790,2790,46,46,0
0.082009551,1252,1252,31,31,0
26.10261901,2822,2822,6,6,0
0,403,403,16,16,0
0,2457,2457,38,38,0
13.60733937,831,23,29,29,0
0,853,853,36,36,0
52.25455275,50,2692,13,13,0
0,1525,1525,7,7,0
0,1278,1278,31,31,0
0.024376924,2811,2811,42,42,0
0,780,780,42,42,0
2520.775375,2227,887,54,25,1
144.2931814,254,911,7,7,0
0,1526,1526,43,43,0
1491.547278,1495,2789,32,25,1
0,178,178,54,54,0
0,1267,1267,44,44,0
16.48221829,2124,1252,31,31,0
2.474289793,1248,1939,31,44,0
23.84157404,2227,2464,54,54,0
0,717,717,48,48,0
0,1327,1327,36,36,0
0,1892,1892,38,38,0
0,2675,2675,41,41,0
0,1152,1152,46,46,0
3.776173334,1578,1603,29,29,0
262.0653778,2822,2822,6,6,0
4.906087511,1267,1267,44,44,0
0,1103,1103,21,21,0
0,2031,2031,19,19,0
0,453,453,48,48,0
0,1241,1241,49,49,0
83.27244858,2147,2147,20,20,0
0.451476442,1961,1961,16,16,0
2263.702814,2316,1222,18,25,1
944.8527608,1684,601,32,42,0
0,719,719,16,16,0
17.294475,632,88,25,25,0
0,971,971,53,53,0
0,2031,2031,19,19,0
8.066433872,2497,1156,46,46,0
0,728,728,46,46,0
0,2661,2661,26,26,0
0,2559,2559,53,53,0
0,140,140,46,46,0
0,1769,1769,1,1,0
0,1435,1435,1,1,0
0,2468,2468,5,5,0
0,1367,1367,9,9,0
0,675,675,47,47,0
0,2627,2627,54,54,0
13.38974613,11,2107,38,38,0
0.651732358,592,592,31,31,0
27.01782073,2351,971,53,53,0
1179.318967,97,97,25,25,0
0,1513,1513,31,31,0
0,1332,1332,32,32,0
1.30410812,2210,2210,3,3,0
0,1051,1051,47,47,0
0,1046,1046,32,32,0
0.162221126,1278,1278,31,31,0
0,2760,2760,5,5,0
0,1087,1087,53,53,0
343.4779768,1201,1674,47,29,0
0.085950365,1734,1734,31,31,0
0,2147,2147,36,36,0
770.4620676,2153,2787,49,53,0
0,1826,1826,26,26,0
7.445320412,1267,2540,44,44,0
0,630,630,47,47,0
1506.961862,899,2325,25,25,1
185.8544678,1367,746,9,9,0
0,502,502,43,43,0
502.2231676,1175,1170,36,54,0
736.8417196,1018,1561,52,32,0
1521.52908,549,1129,50,31,1
